From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Length,Interacts with
STAR,A0A0S2Z4E8,unreviewed,A0A0S2Z4E8_HUMAN,"Steroidogenic acute regulatory protein, mitochondrial (START domain-containing protein 1)",STAR,192,
STAR,E5RH12,unreviewed,E5RH12_HUMAN,Steroidogenic acute regulatory protein,STAR,48,
STAR,G8FGB3,unreviewed,G8FGB3_HUMAN,Mutant mitochondrial steroidogenic acute regulatory protein,STAR,35,
STAR,H0YB94,unreviewed,H0YB94_HUMAN,"Steroidogenic acute regulatory protein, mitochondrial (START domain-containing protein 1)",STAR,249,
STAR,Q3LR71,unreviewed,Q3LR71_HUMAN,"Steroidogenic acute regulatory protein, mitochondrial (START domain-containing protein 1)",STAR,43,
STAR,Q3LR72,unreviewed,Q3LR72_HUMAN,Truncated steroidogenic acute regulatory protein,STAR,18,
STAR,Q6IBK0,unreviewed,Q6IBK0_HUMAN,"Steroidogenic acute regulatory protein, mitochondrial (StAR) (START domain-containing protein 1)",STAR hCG_23102,285,
STAR,Q6QNJ9,unreviewed,Q6QNJ9_HUMAN,Steroid acute regulatory protein,STAR,28,
HSF4,Q9ULV5,reviewed,HSF4_HUMAN,Heat shock factor protein 4 (HSF 4) (hHSF4) (Heat shock transcription factor 4) (HSTF 4),HSF4,492,Q9ULX6; Q5SWW7; Q5BKX5-3; A1KXE4-2; O75593; Q12951-2; Q9NXC2; O14964; Q5TA45; Q15323; O76014; O76015; Q6A162; Q3LI70; Q3SYF9; Q9BYR8; Q3LI66; Q13064; P0CG21; P37198; O43482; Q8WWB5; P78337; O15496; Q8ND30; Q86VW0; P56693; P06753; Q6NVU6; Q9BYJ9; Q9H0C1
HSF4,E5RG51,unreviewed,E5RG51_HUMAN,Heat shock transcription factor 4,HSF4,194,
HSF4,E5RHY0,unreviewed,E5RHY0_HUMAN,Heat shock transcription factor 4,HSF4,47,
HSF4,E5RJV4,unreviewed,E5RJV4_HUMAN,Heat shock transcription factor 4,HSF4,318,
HSF4,E5RK26,unreviewed,E5RK26_HUMAN,Heat shock transcription factor 4,HSF4,416,
HSF4,E7EWW4,unreviewed,E7EWW4_HUMAN,Heat shock transcription factor 4,HSF4,315,
HSF4,H0YAR7,unreviewed,H0YAR7_HUMAN,Heat shock transcription factor 4,HSF4,77,
HSF4,H0YAU2,unreviewed,H0YAU2_HUMAN,Heat shock transcription factor 4,HSF4,223,
HSF4,H0YBG9,unreviewed,H0YBG9_HUMAN,Heat shock transcription factor 4,HSF4,63,
HSF4,H0YBS6,unreviewed,H0YBS6_HUMAN,Heat shock transcription factor 4,HSF4,182,
HSF4,H0YBT7,unreviewed,H0YBT7_HUMAN,Heat shock transcription factor 4,HSF4,185,
HSF4,H0YC14,unreviewed,H0YC14_HUMAN,Heat shock transcription factor 4,HSF4,77,
HSF4,H0YC39,unreviewed,H0YC39_HUMAN,Heat shock transcription factor 4,HSF4,141,
HAVCR1,Q96D42,reviewed,HAVR1_HUMAN,Hepatitis A virus cellular receptor 1 (HAVcr-1) (Kidney injury molecule 1) (KIM-1) (T-cell immunoglobulin and mucin domain-containing protein 1) (TIMD-1) (T-cell immunoglobulin mucin receptor 1) (TIM) (TIM-1) (T-cell membrane protein 1) (CD antigen CD365),HAVCR1 KIM1 TIM1 TIMD1,364,P0DTC2
HAVCR1,A0A8V8TMP5,unreviewed,A0A8V8TMP5_HUMAN,Hepatitis A virus cellular receptor 1,HAVCR1,317,
HAVCR1,A0A8V8TPG0,unreviewed,A0A8V8TPG0_HUMAN,Hepatitis A virus cellular receptor 1,HAVCR1,317,
HAVCR1,D3DQJ1,unreviewed,D3DQJ1_HUMAN,"Hepatitis A virus cellular receptor 1, isoform CRA_a",HAVCR1 hCG_1647365,195,
HAVCR1,E9PFX0,unreviewed,E9PFX0_HUMAN,Hepatitis A virus cellular receptor 1,HAVCR1,401,
HAVCR1,F1CME6,unreviewed,F1CME6_HUMAN,Hepatitis A virus cellular receptor 1a,HAVCR1,359,
HAVCR1,F1CME7,unreviewed,F1CME7_HUMAN,Hepatitis A virus cellular receptor 1b,HAVCR1,359,
HAVCR1,F1CME8,unreviewed,F1CME8_HUMAN,Hepatitis A virus cellular receptor 1c,HAVCR1,320,
CPVL,Q9H3G5,reviewed,CPVL_HUMAN,"Probable serine carboxypeptidase CPVL (EC 3.4.16.-) (Carboxypeptidase, vitellogenic-like) (Vitellogenic carboxypeptidase-like protein) (VCP-like protein) (hVLP)",CPVL VLP PSEC0124 UNQ197/PRO223,476,
CPVL,A0A024RA40,unreviewed,A0A024RA40_HUMAN,Carboxypeptidase (EC 3.4.16.-),CPVL hCG_1745093,476,
CPVL,C9J6L4,unreviewed,C9J6L4_HUMAN,Carboxypeptidase (EC 3.4.16.-),CPVL,100,
CPVL,C9JI22,unreviewed,C9JI22_HUMAN,Carboxypeptidase (EC 3.4.16.-),CPVL,141,
CPVL,C9JLV0,unreviewed,C9JLV0_HUMAN,Carboxypeptidase (EC 3.4.16.-),CPVL,244,
CPVL,C9JVI2,unreviewed,C9JVI2_HUMAN,Carboxypeptidase vitellogenic like,CPVL,43,
CPVL,C9JZ94,unreviewed,C9JZ94_HUMAN,Carboxypeptidase vitellogenic like,CPVL,52,
CPVL,H7C0X5,unreviewed,H7C0X5_HUMAN,Carboxypeptidase vitellogenic like,CPVL,180,
CPVL,H7C218,unreviewed,H7C218_HUMAN,Carboxypeptidase vitellogenic like,CPVL,141,
CPVL,O75225,unreviewed,O75225_HUMAN,Carboxypeptidase (EC 3.4.16.-),CPVL,295,
CPVL,Q75MM4,unreviewed,Q75MM4_HUMAN,Uncharacterized protein CPVL,CPVL,180,
CACUL1,Q86Y37,reviewed,CACL1_HUMAN,CDK2-associated and cullin domain-containing protein 1 (Cdk-associated cullin 1),CACUL1 C10orf46 CAC1,369,P03372
RUNX1T1,Q06455,reviewed,MTG8_HUMAN,Protein CBFA2T1 (Cyclin-D-related protein) (Eight twenty one protein) (Protein ETO) (Protein MTG8) (Zinc finger MYND domain-containing protein 2),RUNX1T1 AML1T1 CBFA2T1 CDR ETO MTG8 ZMYND2,604,O75376; P08047; Q9QX47; Q9P2A4; Q6UY14-3; Q9BRR9; Q86V38; Q13490; Q8NA61-2; Q8NCU1; Q9UJX2; Q01850; Q9Y592-2; Q9Y2V7; Q8N684-3; Q05D60; Q96C01; Q8IZU1; Q9NSC5; P14652; Q8IYA8; Q6ZU52; Q9BVG8-5; Q9C075; Q7Z3Y8; Q14525; Q92764; Q3SY46; Q3LI70; Q3LI66; Q9UBR4-2; O60711; Q9Y250; Q6FHY5; Q9UJV3-2; Q7Z6G3-2; O43482; O75928-2; Q9NRY6; Q9GZV8; Q9NQX0; P31321; Q9Y4B4; Q04864-2; P78317; Q8WWV3; O60504; Q8N0S2; Q969V4; Q9UBB9; Q9BYV2; Q8N1B4; Q9Y2W2; P98170; P26651; Q8TF47; Q6P1L6; Q8N720; Q7Z783; Q9P2A4; Q0VDD7; Q8NA61; Q8N684; Q96BA8; Q5JST6; Q12929; Q14687; Q9NSC5; Q8IYA8; O60711; Q9BRK4; P50222; Q9UJV3-2; Q7Z6G3-2; Q9GZV8; O43597; O75558; Q99081-3; Q8IWZ5; Q5VZL5
RUNX1T1,A0A087WWT6,unreviewed,A0A087WWT6_HUMAN,"RUNX1 partner transcriptional co-repressor 1 (Runt-related transcription factor 1 translocated to, 1 (Cyclin D-related), isoform CRA_c)",RUNX1T1 hCG_20715,584,
RUNX1T1,A0A0A0MSU1,unreviewed,A0A0A0MSU1_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,663,
RUNX1T1,A0A1B0GX92,unreviewed,A0A1B0GX92_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,120,
RUNX1T1,E5RFQ3,unreviewed,E5RFQ3_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,26,
RUNX1T1,E5RG85,unreviewed,E5RG85_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,171,
RUNX1T1,E5RH30,unreviewed,E5RH30_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,120,
RUNX1T1,E5RH72,unreviewed,E5RH72_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,46,
RUNX1T1,E5RHJ8,unreviewed,E5RHJ8_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,210,
RUNX1T1,E5RI38,unreviewed,E5RI38_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,79,
RUNX1T1,E5RJ32,unreviewed,E5RJ32_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,101,
RUNX1T1,E5RJB3,unreviewed,E5RJB3_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,88,
RUNX1T1,E5RJE7,unreviewed,E5RJE7_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,69,
RUNX1T1,E5RK76,unreviewed,E5RK76_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,91,
RUNX1T1,E7EQ59,unreviewed,E7EQ59_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,48,
RUNX1T1,E7EQI9,unreviewed,E7EQI9_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,93,
RUNX1T1,E7EQJ1,unreviewed,E7EQJ1_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,36,
RUNX1T1,E7EQW3,unreviewed,E7EQW3_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,156,
RUNX1T1,E7EQW7,unreviewed,E7EQW7_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,135,
RUNX1T1,E7ERJ9,unreviewed,E7ERJ9_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,85,
RUNX1T1,E7ESA9,unreviewed,E7ESA9_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,119,
RUNX1T1,E7ESL1,unreviewed,E7ESL1_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,68,
RUNX1T1,E7ETA8,unreviewed,E7ETA8_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,229,
RUNX1T1,E7EV92,unreviewed,E7EV92_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,58,
RUNX1T1,E7EWJ9,unreviewed,E7EWJ9_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,169,
RUNX1T1,E7EX23,unreviewed,E7EX23_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,54,
RUNX1T1,H0YBA6,unreviewed,H0YBA6_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,30,
RUNX1T1,H0YC25,unreviewed,H0YC25_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,127,
RUNX1T1,H0YC43,unreviewed,H0YC43_HUMAN,RUNX1 partner transcriptional co-repressor 1,RUNX1T1,31,
RUNX1T1,Q71VC3,unreviewed,Q71VC3_HUMAN,CBFA2T1 isoform r1t1-7a49 (Putative transcription factor),MTG8 RUNX1T1,400,
RUNX1T1,W8FK78,unreviewed,W8FK78_HUMAN,CBFA2T1 isoform r1t1-7a50,RUNX1T1,513,
RUNX1T1,W8FK92,unreviewed,W8FK92_HUMAN,CBFA2T1 isoform r1t1-11a65,RUNX1T1,459,
RUNX1T1,W8FKX0,unreviewed,W8FKX0_HUMAN,CBFA2T1 isoform r1t1-8a59,RUNX1T1,503,
RUNX1T1,W8FP49,unreviewed,W8FP49_HUMAN,CBFA2T1 isoform r1t1-7a48,RUNX1T1,244,
RUNX1T1,W8FP57,unreviewed,W8FP57_HUMAN,CBFA2T1 isoform r1t1-7d53 (CBFA2T1 isoform r1t1-7d54) (CBFA2T1 isoform r1t1-7d55) (CBFA2T1 isoform r1t1-8a58),RUNX1T1,390,
RUNX1T1,W8FP62,unreviewed,W8FP62_HUMAN,CBFA2T1 isoform r1t1-11a63,RUNX1T1,395,
RUNX1T1,W8FSP9,unreviewed,W8FSP9_HUMAN,CBFA2T1 isoform r1t1-7a47,RUNX1T1,221,
RUNX1T1,W8FSQ2,unreviewed,W8FSQ2_HUMAN,CBFA2T1 isoform r1t1-7a52,RUNX1T1,270,
RUNX1T1,W8FSQ5,unreviewed,W8FSQ5_HUMAN,CBFA2T1 isoform r1t1-8a57,RUNX1T1,211,
RUNX1T1,W8FSQ8,unreviewed,W8FSQ8_HUMAN,CBFA2T1 isoform r1t1-11a62 (CBFA2T1 isoform r1t1-11a64),RUNX1T1,282,
RUNX1T1,W8FW28,unreviewed,W8FW28_HUMAN,CBFA2T1 isoform r1t1-7a51,RUNX1T1,66,
RUNX1T1,W8FW32,unreviewed,W8FW32_HUMAN,CBFA2T1 isoform r1t1-7d56 (CBFA2T1 isoform r1t1-8a60),RUNX1T1,567,
RUNX1T1,W8FW37,unreviewed,W8FW37_HUMAN,CBFA2T1 isoform r1t1-11a61,RUNX1T1,103,
FOS,P01100,reviewed,FOS_HUMAN,"Protein c-Fos (Cellular oncogene fos) (Fos proto-oncogene, AP-1 transcription factor subunit) (G0/G1 switch regulatory protein 7) (Proto-oncogene c-Fos) (Transcription factor AP-1 subunit c-Fos)",FOS G0S7,380,Q6UY14-3; P05067; P52566; Q6XD76; P15336; P18847; P18848; P17544; Q14457; Q9UFG5; Q9BRT8; Q96HB5; Q8TAB7; P49715; P53567; P10909; Q9Y6G5; Q9BT78; Q02930-3; P35638; Q9UI10; Q9H0I2; P01100; Q9HC44; Q13322-4; Q13352; Q9NQC1-2; P05412; P17275; P17535; Q9UIH9; Q3LI72; Q14693; Q9Y5Q3; Q03112; Q14994; P42336; P27986-2; Q13526; O14974; O14744; Q15907; Q9BWF3-2; Q96CM3; P11684; O60880; O14796; Q9P1W8; P42224; P56279; Q96A09; Q8NFB2; Q13829; Q9BZM4; Q6ZMY6-2; P52736; Q9UNY5; P56671
FOS,A0A0K0TMT5,unreviewed,A0A0K0TMT5_HUMAN,FOS/MBNL1 fusion protein,FOS MBNL1,119,
FOS,A0A0K0TMT7,unreviewed,A0A0K0TMT7_HUMAN,FOS/RP11-326N17.1 fusion protein,FOS RP11-326N17.1,112,
FOS,A0A0K0TMV9,unreviewed,A0A0K0TMV9_HUMAN,FOS/VIM fusion protein,FOS VIM,122,
FOS,G3V289,unreviewed,G3V289_HUMAN,"Fos proto-oncogene, AP-1 transcription factor subunit",FOS,170,
FOS,G3V2V7,unreviewed,G3V2V7_HUMAN,"Fos proto-oncogene, AP-1 transcription factor subunit",FOS,232,
FOS,G3V5J9,unreviewed,G3V5J9_HUMAN,"Fos proto-oncogene, AP-1 transcription factor subunit",FOS,176,
FOS,G3V5N7,unreviewed,G3V5N7_HUMAN,"Fos proto-oncogene, AP-1 transcription factor subunit",FOS,142,
FOS,G3V5N9,unreviewed,G3V5N9_HUMAN,"Fos proto-oncogene, AP-1 transcription factor subunit",FOS,137,
FOS,H0YJM3,unreviewed,H0YJM3_HUMAN,"Fos proto-oncogene, AP-1 transcription factor subunit",FOS,83,
FOS,Q6FG41,unreviewed,Q6FG41_HUMAN,"FOS protein (V-fos FBJ murine osteosarcoma viral oncogene homolog, isoform CRA_a) (cDNA FLJ76842, highly similar to Homo sapiens v-fos FBJ murine osteosarcoma viral oncogene homolog (FOS), mRNA)",FOS hCG_22355,380,
EFS,O43281,reviewed,EFS_HUMAN,Embryonal Fyn-associated substrate (hEFS) (Cas scaffolding protein family member 3),EFS CASS3,561,Q9NYB9; P51451; P06241; O75694; Q92882; O94875; Q9BXA7; Q8TAU3; Q9NYB9-2; P21549; P51451; P06241-3; Q92990; O95872; Q68G74; Q8IVT4; Q8TDC0; A0A0S2Z4D7; A0A0S2Z4E4; E7ERP6; Q13526; Q8TEC5; O94875-10; O75865-2; Q9BXA7; Q8TF42; P07947
FCGR2C,P31995,reviewed,FCG2C_HUMAN,Low affinity immunoglobulin gamma Fc region receptor II-c (IgG Fc receptor II-c) (CDw32) (Fc-gamma RII-c) (Fc-gamma-RIIc) (FcRII-c) (CD antigen CD32),FCGR2C CD32 FCG2 IGFR2,323,P02741; P16333
CASC1,Q6TDU7,reviewed,DNAI7_HUMAN,Dynein axonemal intermediate chain 7 (Cancer susceptibility candidate gene 1 protein) (Protein CASC1) (Cilia and flagella associated protein 94) (Lung adenoma susceptibility 1-like protein) (Protein phosphatase 1 regulatory subunit 54),DNAI7 CASC1 CFAP94 LAS1 PPP1R54,716,Q9NYB9-2; Q9Y5B8
ADAMTS13,Q76LX8,reviewed,ATS13_HUMAN,A disintegrin and metalloproteinase with thrombospondin motifs 13 (ADAM-TS 13) (ADAM-TS13) (ADAMTS-13) (EC 3.4.24.87) (von Willebrand factor-cleaving protease) (vWF-CP) (vWF-cleaving protease),ADAMTS13 C9orf8 UNQ6102/PRO20085,1427,P04275
ADAMTS13,A0A024R8G4,unreviewed,A0A024R8G4_HUMAN,"ADAM metallopeptidase with thrombospondin type 1 motif, 13, isoform CRA_a",ADAMTS13 hCG_2033000,1041,
ADAMTS13,A0A0B4J229,unreviewed,A0A0B4J229_HUMAN,ADAM metallopeptidase with thrombospondin type 1 motif 13,ADAMTS13,344,
ADAMTS13,A0A0C4DFV8,unreviewed,A0A0C4DFV8_HUMAN,ADAM metallopeptidase with thrombospondin type 1 motif 13,ADAMTS13,223,
ADAMTS13,A0A2D0ZBS7,unreviewed,A0A2D0ZBS7_HUMAN,ADAM metallopeptidase with thrombospondin type 1 motif 13,ADAMTS13,45,
ADAMTS13,D5KRM8,unreviewed,D5KRM8_HUMAN,ADAM metallopeptidase with thrombospondin type 1 motif 13 (EC 3.4.24.-),ADAMTS13,88,
ADAMTS13,E7EV88,unreviewed,E7EV88_HUMAN,ADAM metallopeptidase with thrombospondin type 1 motif 13,ADAMTS13,444,
ADAMTS13,F6V803,unreviewed,F6V803_HUMAN,ADAM metallopeptidase with thrombospondin type 1 motif 13,ADAMTS13,276,
ADAMTS13,Q6QNA4,unreviewed,Q6QNA4_HUMAN,von Willebrand factor-cleaving protease,ADAMTS13,60,
ADAMTS13,Q6QNA5,unreviewed,Q6QNA5_HUMAN,von Willebrand factor-cleaving protease,ADAMTS13,23,
ADAMTS13,Q6QNA6,unreviewed,Q6QNA6_HUMAN,von Willebrand factor-cleaving protease,ADAMTS13,35,
ADAMTS13,Q6QNA7,unreviewed,Q6QNA7_HUMAN,von Willebrand factor-cleaving protease,ADAMTS13,90,
ADAMTS13,Q96P40,unreviewed,Q96P40_HUMAN,ADAMTS13,ADAMTS13,45,
HPD,P32754,reviewed,HPPD_HUMAN,4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27) (4-hydroxyphenylpyruvic acid oxidase) (4HPPD) (HPD) (HPPDase),HPD PPD,393,
HPD,A0A0B4J1R4,unreviewed,A0A0B4J1R4_HUMAN,4-hydroxyphenylpyruvate dioxygenase,HPD,393,
CCR4,P51679,reviewed,CCR4_HUMAN,C-C chemokine receptor type 4 (C-C CKR-4) (CC-CKR-4) (CCR-4) (CCR4) (K5-5) (CD antigen CD194),CCR4 CMKBR4,360,Q92583; A5PKU2
CCR4,Q9UK39,reviewed,NOCT_HUMAN,Nocturnin (EC 3.1.3.108) (Carbon catabolite repression 4-like protein),NOCT CCR4 CCRN4L NOC,431,
CCR4,Q9ULM6,reviewed,CNOT6_HUMAN,CCR4-NOT transcription complex subunit 6 (EC 3.1.13.4) (CCR4 carbon catabolite repression 4-like) (Carbon catabolite repressor protein 4 homolog) (Cytoplasmic deadenylase),CNOT6 CCR4 CCR4a KIAA1194,557,A5YKK6; Q9UIV1; Q9UFF9; Q86TB9; Q9HCJ0
CCR4,A0N0Q1,unreviewed,A0N0Q1_HUMAN,"Chemokine (C-C motif) receptor 4 (Chemokine (C-C motif) receptor 4, isoform CRA_a) (cDNA FLJ75821, highly similar to Homo sapiens chemokine (C-C motif) receptor 4 (CCR4), mRNA)",CCR4 hCG_1776165,360,
GPR151,Q8TDV0,reviewed,GP151_HUMAN,G-protein coupled receptor 151 (G-protein coupled receptor PGR7) (GPCR-2037) (Galanin receptor 4) (Galanin-receptor-like protein) (GalRL),GPR151 GALR4 GALRL PGR7,419,P05090; Q13520; Q15041; Q92843; Q08708; O14735; Q9HA82; Q99675; Q96BA8; Q9BQA9; P52803; Q9Y282; Q5JX71; P48165; Q8TDV0; Q8TDT2; Q8TED1; P24593; Q14145; O43561-2; Q9NQG1; Q8IXM6; O15173; Q04941; Q9NTJ5; Q9NY72; Q3SXP7; Q14973; Q3KNW5; P54219-3; Q05940; Q96JW4; Q8WWF3; Q9UNK0; Q9NPL8; P55061; Q7Z7N9; Q8WW34-2; A5PKU2; Q86WB7-2
TYR,P14679,reviewed,TYRO_HUMAN,Tyrosinase (EC 1.14.18.1) (LB24-AB) (Monophenol monooxygenase) (SK29-AB) (Tumor rejection antigen AB),TYR,529,P51810; Q14457; P26641; Q8WTV1; Q6ZMY6-2
TYR,A0A024DBG7,unreviewed,A0A024DBG7_HUMAN,Tyrosinase,TYR,529,
TYR,L8B082,unreviewed,L8B082_HUMAN,"Tyrosinase (EC 1.14.18.1) (Tyrosinase (Oculocutaneous albinism IA), isoform CRA_a)",TYR hCG_19690,529,
TYR,L8B086,unreviewed,L8B086_HUMAN,Tyrosinase (EC 1.14.18.1),TYR,529,
TYR,L8B0B9,unreviewed,L8B0B9_HUMAN,Tyrosinase (EC 1.14.18.1),TYR,529,
TYR,Q9UMA2,unreviewed,Q9UMA2_HUMAN,TYR protein,TYR,60,
TYR,U3M8N0,unreviewed,U3M8N0_HUMAN,Tyrosinase,TYR,529,
TYR,U3M9D5,unreviewed,U3M9D5_HUMAN,Tyrosinase,TYR,529,
TYR,U3M9J2,unreviewed,U3M9J2_HUMAN,Tyrosinase,TYR,529,
BECN1,Q14457,reviewed,BECN1_HUMAN,Beclin-1 (Coiled-coil myosin-like BCL2-interacting protein) (Protein GT197) [Cleaved into: Beclin-1-C 35 kDa; Beclin-1-C 37 kDa],BECN1 GT197,450,Q9C0C7; Q6ZNE5; P54253; P54252-1; P46379-2; P10415; Q07817-1; O15392; P38398-6; P48643; Q96A83-2; P53355; O75190-2; O14645; P00533; Q8IYI6; P15311; P21333-2; P01100; P50440; P62993; P42261; P28799; P09429; P04792; P42858; O60333-2; O14901; P05783; Q13449; Q07820; Q9UBU9; Q8N2W9; Q8NEB9; Q16512; P60891; Q14964; P63000; P10276-2; Q9Y3C5; Q92622; Q9H714-3; Q96ES7; P14678-2; P12931; Q9NYJ8; Q8N5C8; P17752; Q13885; P14679-2; P14927; P31930; Q9P2Y5; P61758; P08670; Q96GC9; A8K0Z3; O76024; O95229; Q2GJL5; P03407; PRO_0000283876 [P0C6X5]; Q9QUM4; P89884; Q91ZQ0
BECN1,A0A024R1X5,unreviewed,A0A024R1X5_HUMAN,Beclin-1,BECN1 hCG_16958,450,
BECN1,A0A087WVZ2,unreviewed,A0A087WVZ2_HUMAN,Beclin 1,BECN1,20,
BECN1,E7EV84,unreviewed,E7EV84_HUMAN,Beclin 1,BECN1,279,
BECN1,K7EKK2,unreviewed,K7EKK2_HUMAN,Beclin 1,BECN1,76,
BECN1,K7EL88,unreviewed,K7EL88_HUMAN,Beclin 1,BECN1,55,
BECN1,K7ELY9,unreviewed,K7ELY9_HUMAN,Beclin 1,BECN1,229,
BECN1,K7EMA2,unreviewed,K7EMA2_HUMAN,Beclin 1,BECN1,106,
BECN1,K7EN35,unreviewed,K7EN35_HUMAN,Beclin 1,BECN1,176,
BECN1,K7EQQ7,unreviewed,K7EQQ7_HUMAN,Beclin 1,BECN1,59,
BECN1,K7ER46,unreviewed,K7ER46_HUMAN,Beclin 1,BECN1,132,
BECN1,K7ERY0,unreviewed,K7ERY0_HUMAN,Beclin 1,BECN1,72,
BECN1,K7ES83,unreviewed,K7ES83_HUMAN,Beclin 1,BECN1,109,
CEBPB,P17676,reviewed,CEBPB_HUMAN,CCAAT/enhancer-binding protein beta (C/EBP beta) (Liver activator protein) (LAP) (Liver-enriched inhibitory protein) (LIP) (Nuclear factor NF-IL6) (Transcription factor 5) (TCF-5),CEBPB TCF5 PP9092,345,P18848; Q16520; Q86X55; P49715; P53567; P35638; P03372; PRO_0000317447 [P15941]; P04637; P03120; P03122; P06422; P06790; P63165
CEBPB,Q9BSC0,unreviewed,Q9BSC0_HUMAN,CEBPB protein,CEBPB,137,
CEBPB,W8SNU6,unreviewed,W8SNU6_HUMAN,Transcription factor C/EBP beta,CEBPB,92,
CEBPB,W8SNV5,unreviewed,W8SNV5_HUMAN,Transcription factor C/EBP beta,CEBPB,92,
ANKRD30A,Q9BXX3,reviewed,AN30A_HUMAN,Ankyrin repeat domain-containing protein 30A (Serologically defined breast cancer antigen NY-BR-1),ANKRD30A,1397,
ANKRD30A,A0A8Q3WLF6,unreviewed,A0A8Q3WLF6_HUMAN,Ankyrin repeat domain 30A,ANKRD30A,349,
ANKRD30A,Q5W026,unreviewed,Q5W026_HUMAN,Ankyrin repeat domain 30A,ANKRD30A,1516,
ANKRD30A,R4GNA2,unreviewed,R4GNA2_HUMAN,Ankyrin repeat domain-containing protein 30A,ANKRD30A,1341,
A1BG,P04217,reviewed,A1BG_HUMAN,Alpha-1B-glycoprotein (Alpha-1-B glycoprotein),A1BG,495,
A1BG,M0R009,unreviewed,M0R009_HUMAN,Alpha-1-B glycoprotein,A1BG,305,
ASIP,P42127,reviewed,ASIP_HUMAN,Agouti-signaling protein (ASP) (Agouti switch protein),ASIP AGTI AGTIL ASP,132,
LCN2,P80188,reviewed,NGAL_HUMAN,Neutrophil gelatinase-associated lipocalin (NGAL) (25 kDa alpha-2-microglobulin-related subunit of MMP-9) (Lipocalin-2) (Oncogene 24p3) (Siderocalin) (p25),LCN2 HNL NGAL,198,P49419-2; Q9NXW9; Q8WXI3; Q12797-6; Q9BXY8; Q96LC9; Q9H1P6; P49069; P24863; Q9UKJ5; Q9H6B4; O14595; Q08426; Q6NZ36-4; B3EWG5; Q7Z4H3; Q6ISS4; Q5TA76; P80188; Q9UIQ6-2; Q9Y6Y9; Q96JG8; Q8IXL7-2; Q969H8; Q969S2; Q17RF5; P07237; P13667; Q96FA3; Q9NRD5; Q13526; Q9UGP5-2; Q12837; P54646; Q86Y79; O60895; Q9BWG6; P60059; O43765; Q96EQ0; Q8IYX1; Q9UL33-2; P20396; O43715; Q13049; Q99816; Q5W5X9-3; Q99757; P57075-2; Q969M7; Q9UMX0; Q9UHD9; P15692-12; Q14119; Q9Y6T4; Q9H0D6; O96006; A0A1U9X8X8
LCN2,X6R8F3,unreviewed,X6R8F3_HUMAN,Lipocalin 2,LCN2,200,
ACAT1,P24752,reviewed,THIL_HUMAN,"Acetyl-CoA acetyltransferase, mitochondrial (EC 2.3.1.9) (Acetoacetyl-CoA thiolase) (T2)",ACAT1 ACAT MAT,427,
ACAT1,P35610,reviewed,SOAT1_HUMAN,Sterol O-acyltransferase 1 (EC 2.3.1.26) (Acyl-coenzyme A:cholesterol acyltransferase 1) (ACAT-1) (Cholesterol acyltransferase 1),SOAT1 ACACT ACACT1 ACAT ACAT1 SOAT STAT,550,P54274; Q9Y5Z9; P35610-1; Q9Y5Z9
ACAT1,A0A5F9ZHD4,unreviewed,A0A5F9ZHD4_HUMAN,Acetyl-CoA acetyltransferase 1,ACAT1,306,
ACAT1,A0A5F9ZHH9,unreviewed,A0A5F9ZHH9_HUMAN,Acetyl-CoA acetyltransferase 1,ACAT1,197,
ACAT1,A0A5F9ZHJ0,unreviewed,A0A5F9ZHJ0_HUMAN,Acetyl-CoA acetyltransferase 1,ACAT1,337,
